track_id,track_popularity_sum,track_popularity_avg,track_popularity_min,track_popularity_max,track_popularity_count,artist_followers_sum,artist_followers_avg,artist_followers_min,artist_followers_max,artist_followers_count
6w8ZPYdnGajyfPddTWdthN,65,65.0,65,65,1,66734917,6.6734917E7,66734917,66734917,1
3z6XUommYDWPHeFhmhhT6j,71,71.0,71,71,1,145489371,1.45489371E8,145489371,145489371,1
40iJIUlhi6renaREYGeIDS,79,79.0,79,79,1,103039388,1.03039388E8,103039388,103039388,1
4fouWK6XVHhzl78KzQ1UjL,72,72.0,72,72,1,668804,668804.0,668804,668804,1
1iBljl6IFBU6OkUMJVKMbn,0,0.0,0,0,1,907483,907483.0,907483,907483,1
4xqIYGwwZTEem9U8A42SPF,71,71.0,71,71,1,8272511,8272511.0,8272511,8272511,1
2F5nK70URbVjwao6lRwX0P,45,45.0,45,45,1,46891061,4.6891061E7,46891061,46891061,1
0LJTfmgOMvlLd0u4HU9twm,72,72.0,72,72,1,554509,554509.0,554509,554509,1
4iddJAOsc6U0hJ3krSJAKn,55,55.0,55,55,1,3634221,3634221.0,3634221,3634221,1
3tbwvC8nj6ZjRSHWeDfBdK,37,37.0,37,37,1,395259,395259.0,395259,395259,1
6PfI6EeLNiNGVAVg11nv7D,48,48.0,48,48,1,10348240,1.034824E7,10348240,10348240,1
14SaZBTjxlorHJQxXh01Hu,78,78.0,78,78,1,8013600,8013600.0,8013600,8013600,1
5Z19ylxppfnfdP4JH0u8oj,59,59.0,59,59,1,2565642,2565642.0,2565642,2565642,1
2WP8G2pdddDmnh1xbfKBOI,74,74.0,74,74,1,103067383,1.03067383E8,103067383,103067383,1
5N0VazKxOrBZhmJoGcZMbS,38,38.0,38,38,1,7287,7287.0,7287,7287,1
7J6bnDDitOwfelaJNixHhL,55,55.0,55,55,1,1200041,1200041.0,1200041,1200041,1
5QMYMJtTxjk4MxM4P0Z2IK,39,39.0,39,39,1,315612,315612.0,315612,315612,1
6DNtNfH8hXkqOX1sjqmI7p,2,2.0,2,2,1,6302021,6302021.0,6302021,6302021,1
72TFWvU3wUYdUuxejTTIzt,79,79.0,79,79,1,68997177,6.8997177E7,68997177,68997177,1
6RtPijgfPKROxEzTHNRiDp,83,83.0,83,83,1,1609417,1609417.0,1609417,1609417,1
5cct9ToyRPLyfELg3JfWqx,61,61.0,61,61,1,12544566,1.2544566E7,12544566,12544566,1
027EHYg4QyKzJsl7XyaUH9,26,26.0,26,26,1,39163,39163.0,39163,39163,1
4e6QU4gpfZj9xxcK856RgG,0,0.0,0,0,1,145443567,1.45443567E8,145443567,145443567,1
10WswZVDTu9dkEzChThMLV,40,40.0,40,40,1,104539036,1.04539036E8,104539036,104539036,1
645S2wCpQAhHGfJ6QSbGT6,18,18.0,18,18,1,21591569,2.1591569E7,21591569,21591569,1
0lIDOHnoe4RJgm6rzowj6x,56,56.0,56,56,1,189178,189178.0,189178,189178,1
5IhBtdSKf8gGdiCUtgruA3,32,32.0,32,32,1,97044,97044.0,97044,97044,1
04OjLvOApQve45B0ISx4XN,66,66.0,66,66,1,3832095,3832095.0,3832095,3832095,1
1oHClQEgDmmbcEx12Kc5nZ,76,76.0,76,76,1,8794984,8794984.0,8794984,8794984,1
6S9G7J3EB1ZY0rrZPwsBg5,40,40.0,40,40,1,145489371,1.45489371E8,145489371,145489371,1
1u3nu8fNWFua6mQjw4ReEt,52,52.0,52,52,1,1605379,1605379.0,1605379,1605379,1
0eqH0ALoDQevq59YcQ53KE,71,71.0,71,71,1,7067574,7067574.0,7067574,7067574,1
3NLrRZoMF0Lx6zTlYqeIo4,79,79.0,79,79,1,4909653,4909653.0,4909653,4909653,1
2djdKPx2iriJ4Ey4QvS0JF,33,33.0,33,33,1,412759,412759.0,412759,412759,1
6RxsExIM2y163Iy1Qst36S,52,52.0,52,52,1,1487314,1487314.0,1487314,1487314,1
0N979cmYBbE2TyhrW6KZu0,52,52.0,52,52,1,1081,1081.0,1081,1081,1
5hPPXcfUcTK3NFTycU94rh,64,64.0,64,64,1,26095,26095.0,26095,26095,1
2Xoe7k4vhfDQQvK6J8da6t,45,45.0,45,45,1,4550,4550.0,4550,4550,1
5UJbgR4XF4y1DvbkxEqe8S,86,86.0,86,86,1,9256589,9256589.0,9256589,9256589,1
0FIDCNYYjNvPVimz5icugS,90,90.0,90,90,1,112918137,1.12918137E8,112918137,112918137,1
5kILHrfMHQ4eFHZqnu4yY3,54,54.0,54,54,1,1442113,1442113.0,1442113,1442113,1
1BJJbSX6muJVF2AK7uH1x4,82,82.0,82,82,1,334659,334659.0,334659,334659,1
7IWcDWOfiooH5hRs9XOVYz,69,69.0,69,69,1,145396321,1.45396321E8,145396321,145396321,1
2tudvzsrR56uom6smgOcSf,82,82.0,82,82,1,22682234,2.2682234E7,22682234,22682234,1
3pt8FTbqdnMyh3r9noAYsQ,54,54.0,54,54,1,122782,122782.0,122782,122782,1
3Ipu6e4dwxdt8lmSI27ZFx,57,57.0,57,57,1,84852,84852.0,84852,84852,1
28NzgzNmoHRsFKihGxpmmV,45,45.0,45,45,1,26278854,2.6278854E7,26278854,26278854,1
1WZbJ0oi3g5YLBNY44PZnk,21,21.0,21,21,1,488,488.0,488,488,1
6maTPqynTmrkWIralgGaoP,66,66.0,66,66,1,192529,192529.0,192529,192529,1
7gVWKBcfIW93YxNBi3ApIE,60,60.0,60,60,1,145396321,1.45396321E8,145396321,145396321,1
1MpCaOeUWhox2Fgigbe1cL,65,65.0,65,65,1,41176723,4.1176723E7,41176723,41176723,1
41P6Tnd8KIHqON0QIydx6a,82,82.0,82,82,1,6522709,6522709.0,6522709,6522709,1
6M3PsepEj5gyJoIi7Xvr7u,54,54.0,54,54,1,112918137,1.12918137E8,112918137,112918137,1
0dKg2vGC1hFqcK5LGTaKzX,69,69.0,69,69,1,60395783,6.0395783E7,60395783,60395783,1
1FFShrKUIq1JiOLiZbg2JC,45,45.0,45,45,1,112918137,1.12918137E8,112918137,112918137,1
6lCvK2AR2uOKkVFCVlAzzm,65,65.0,65,65,1,145396321,1.45396321E8,145396321,145396321,1
0cgD36xPIJBdKUNJRHYDgP,59,59.0,59,59,1,15031490,1.503149E7,15031490,15031490,1
7D0VClhoNONSsdPYWwcTej,52,52.0,52,52,1,22219717,2.2219717E7,22219717,22219717,1
62aP9fBQKYKxi7PDXwcUAS,74,74.0,74,74,1,191414,191414.0,191414,191414,1
1yQvL8SzbF5JCroRKk9F07,54,54.0,54,54,1,21644763,2.1644763E7,21644763,21644763,1
4pjBZvYhBqKscLO4NlU7TF,23,23.0,23,23,1,49720,49720.0,49720,49720,1
5PSOWHll3h3Vy226xSJk0M,24,24.0,24,24,1,145443567,1.45443567E8,145443567,145443567,1
7AQim7LbvFVZJE3O8TYgf2,82,82.0,82,82,1,51710210,5.171021E7,51710210,51710210,1
22KOdUGzCX4whxSP5HmGLo,35,35.0,35,35,1,4694955,4694955.0,4694955,4694955,1
62PaSfnXSMyLshYJrlTuL3,72,72.0,72,72,1,66734917,6.6734917E7,66734917,66734917,1
0wzPHTgOtFIDhk2rD3Au4x,61,61.0,61,61,1,112918137,1.12918137E8,112918137,112918137,1
0zCqrZ8SEdkzSmhFlRTHlQ,49,49.0,49,49,1,90176,90176.0,90176,90176,1
00l0Fryxwwussp9CGjQXGI,38,38.0,38,38,1,146628,146628.0,146628,146628,1
1HbcclMpw0q2WDWpdGCKdS,66,66.0,66,66,1,122789460,1.2278946E8,122789460,122789460,1
1r6FBaICvMLwah9jm75wWR,36,36.0,36,36,1,21591569,2.1591569E7,21591569,21591569,1
6GBUsjHfZuweYf5lQEz6mP,66,66.0,66,66,1,9408174,9408174.0,9408174,9408174,1
7w87IxuO7BDcJ3YUqCyMTT,84,84.0,84,84,1,4025612,4025612.0,4025612,4025612,1
12lZTPlXwUtrQuhEty6098,7,7.0,7,7,1,18206492,1.8206492E7,18206492,18206492,1
4l8JldeQzin1YTymhzsw5T,35,35.0,35,35,1,25448,25448.0,25448,25448,1
4dyx5SzxPPaD8xQIid5Wjj,77,77.0,77,77,1,435132,435132.0,435132,435132,1
13yEuYLJYxPCLJR0KNOqpk,57,57.0,57,57,1,3297399,3297399.0,3297399,3297399,1
1FreAz1lmnDi5aKLB6GdFM,3,3.0,3,3,1,9556340,9556340.0,9556340,9556340,1
27mgDrExPa3obPAYXd3yQg,61,61.0,61,61,1,104559284,1.04559284E8,104559284,104559284,1
32HMVmB4AgLikkNiL9ikX9,0,0.0,0,0,1,9222,9222.0,9222,9222,1
0PsBdKWnOQGMo9smobflvy,61,61.0,61,61,1,846642,846642.0,846642,846642,1
1k2aDzjpZVZPA2N3mMLbWq,39,39.0,39,39,1,475,475.0,475,475,1
6DYul32gElizGgTrtRYrNY,77,77.0,77,77,1,2730121,2730121.0,2730121,2730121,1
4iKIF8qI3dq6fntHeIdcAw,62,62.0,62,62,1,42256604,4.2256604E7,42256604,42256604,1
50s7qiLWfzgpAsDqwfjS5D,46,46.0,46,46,1,78423,78423.0,78423,78423,1
6KFQdIB3njXBQNcg1xUh9U,78,78.0,78,78,1,1462626,1462626.0,1462626,1462626,1
3shDXkQIVWfJJrSeT8zW6h,0,0.0,0,0,1,10,10.0,10,10,1
2NqsSaJYjwLwwWHGJpKIFw,0,0.0,0,0,1,120148,120148.0,120148,120148,1
1Es7AUAhQvapIcoh3qMKDL,19,19.0,19,19,1,112995439,1.12995439E8,112995439,112995439,1
1vLqigPHwiFnXsfrLMehV1,67,67.0,67,67,1,26516295,2.6516295E7,26516295,26516295,1
31MNHKE86sEXzIglbGQ6mu,68,68.0,68,68,1,9463246,9463246.0,9463246,9463246,1
79BvfNXgpx5GyUkNcmX3CB,60,60.0,60,60,1,1378935,1378935.0,1378935,1378935,1
41WQUSINanQHfhfKpFDsms,68,68.0,68,68,1,26558356,2.6558356E7,26558356,26558356,1
11xC6P3iKYpFThT6Ce1KdG,59,59.0,59,59,1,34742256,3.4742256E7,34742256,34742256,1
0vjeOZ3Ft5jvAi9SBFJm1j,79,79.0,79,79,1,11687489,1.1687489E7,11687489,11687489,1
5WxVXxCMRnvxUKFq40ELwq,1,1.0,1,1,1,2848210,2848210.0,2848210,2848210,1
2KukL7UlQ8TdvpaA7bY3ZJ,60,60.0,60,60,1,41176723,4.1176723E7,41176723,41176723,1
1ipnbmNWOpIRIVDWiZzNpV,0,0.0,0,0,1,169882,169882.0,169882,169882,1
6h7AmUi3ghBeEfsZygAxOd,54,54.0,54,54,1,6115364,6115364.0,6115364,6115364,1
5VYWxXUpxuxEmCqMLDqICo,62,62.0,62,62,1,145396321,1.45396321E8,145396321,145396321,1
6a8aUhYbaQBUI8PcJ5ZmQ6,60,60.0,60,60,1,145443567,1.45443567E8,145443567,145443567,1
4Oun2ylbjFKMPTiaSbbCih,74,74.0,74,74,1,25953771,2.5953771E7,25953771,25953771,1
5idsEzxjeekla54j0jHYUE,46,46.0,46,46,1,46895665,4.6895665E7,46895665,46895665,1
59OLI17MahTupGhjyxaslJ,0,0.0,0,0,1,869651,869651.0,869651,869651,1
4l0Mvzj72xxOpRrp6h8nHi,77,77.0,77,77,1,53260584,5.3260584E7,53260584,53260584,1
2IOFZdYYkFxEHVz1w34PoL,71,71.0,71,71,1,34130771,3.4130771E7,34130771,34130771,1
6b2RcmUt1g9N9mQ3CbjX2Y,66,66.0,66,66,1,26275803,2.6275803E7,26275803,26275803,1
2vdBo4ALPYbHRUPKgtE5iC,70,70.0,70,70,1,107418606,1.07418606E8,107418606,107418606,1
5qCQyPB2MEICEcSC8WVbNx,59,59.0,59,59,1,15684530,1.568453E7,15684530,15684530,1
3L0IKstjUgDFVQAbQIRZRv,71,71.0,71,71,1,15021860,1.502186E7,15021860,15021860,1
69vToJ9BMbbLlFZo7k7A7B,79,79.0,79,79,1,6168229,6168229.0,6168229,6168229,1
4RMfSYDFkcz0bKoK8fHDgR,26,26.0,26,26,1,145443567,1.45443567E8,145443567,145443567,1
2S2od3hT7ceytw7d1pTRuE,84,84.0,84,84,1,2069532,2069532.0,2069532,2069532,1
2p4p9YGwmJIdf5IA9sSWhm,53,53.0,53,53,1,326356,326356.0,326356,326356,1
6eT7xZZlB2mwyzJ2sUKG6w,76,76.0,76,76,1,47716988,4.7716988E7,47716988,47716988,1
0lYBSQXN6rCTvUZvg9S0lU,86,86.0,86,86,1,9277034,9277034.0,9277034,9277034,1
1qINv30cwO8WCJeo4F7YTR,0,0.0,0,0,1,15684530,1.568453E7,15684530,15684530,1
7z7WfdoT4qI16aXfWoNRlj,46,46.0,46,46,1,64582,64582.0,64582,64582,1
7uDUb37h7Xdhza1eWMkoJv,83,83.0,83,83,1,10462018,1.0462018E7,10462018,10462018,1
2dLLR6qlu5UJ5gk0dKz0h3,79,79.0,79,79,1,10539134,1.0539134E7,10539134,10539134,1
2wRVEpcB2lgsyWbejp8vMt,47,47.0,47,47,1,112918137,1.12918137E8,112918137,112918137,1
4G8gkOterJn0Ywt6uhqbhp,71,71.0,71,71,1,58364373,5.8364373E7,58364373,58364373,1
4sOX1nhpKwFWPvoMMExi3q,74,74.0,74,74,1,6113786,6113786.0,6113786,6113786,1
56Gt31TqVq2sDPhwnx77Tx,31,31.0,31,31,1,97014,97014.0,97014,97014,1
7yCMrNtzgaSEjh2FlH2zFX,43,43.0,43,43,1,718418,718418.0,718418,718418,1
7eAWmk6IDva2iA0q2Wx9Lv,54,54.0,54,54,1,52929,52929.0,52929,52929,1
3VZAOQgzC3URUgcU2n5DWr,0,0.0,0,0,1,512713,512713.0,512713,512713,1
11EX5yhxr9Ihl3IN1asrfK,74,74.0,74,74,1,3720750,3720750.0,3720750,3720750,1
6T74sWvcHvSAO5prlk5dDw,42,42.0,42,42,1,1200693,1200693.0,1200693,1200693,1
0f7OHfUNNs5DGTijGFPalp,54,54.0,54,54,1,419072,419072.0,419072,419072,1
6nz35DNIzbtj5ztpDEcW1j,62,62.0,62,62,1,1984196,1984196.0,1984196,1984196,1
3VLCtStwYsAL4LKZgeUvy3,57,57.0,57,57,1,2898320,2898320.0,2898320,2898320,1
5tWPG0AU9LVjONRofHcLD0,59,59.0,59,59,1,161074,161074.0,161074,161074,1
0r2Bul2NuCViraT2zX1l5j,76,76.0,76,76,1,1130026,1130026.0,1130026,1130026,1
13lZDbwonGhOflQLQIfdtZ,69,69.0,69,69,1,3533200,3533200.0,3533200,3533200,1
1DIXPcTDzTj8ZMHt3PDt8p,86,86.0,86,86,1,1887219,1887219.0,1887219,1887219,1
0qiF6IW5g4Fld8lyN7DRTM,23,23.0,23,23,1,23398010,2.339801E7,23398010,23398010,1
5RgFlk1fcClZd0Y4SGYhqH,79,79.0,79,79,1,7402824,7402824.0,7402824,7402824,1
3Du1WPZLhETDT6Jr4eumkU,18,18.0,18,18,1,308,308.0,308,308,1
3l2ruzIpduKBz0OOSHl3sS,23,23.0,23,23,1,22,22.0,22,22,1
1lBaHg7aO3gXEh8WwP7V0H,17,17.0,17,17,1,390,390.0,390,390,1
71C6LlvFqLuytyi8p9XNMn,42,42.0,42,42,1,679,679.0,679,679,1
1og1dMk5BSnu2X1voWoV85,15,15.0,15,15,1,17579633,1.7579633E7,17579633,17579633,1
3Fra5SMXXDTSRXVoDf8Xwd,67,67.0,67,67,1,6596750,6596750.0,6596750,6596750,1
1xtw1krCR6Dw2KwkXw5z63,71,71.0,71,71,1,145443567,1.45443567E8,145443567,145443567,1
69phA1R4gmQsBFRQ3INW8C,73,73.0,73,73,1,794589,794589.0,794589,794589,1
07QNFKsDgAeKgrcO2sGNfa,31,31.0,31,31,1,23557,23557.0,23557,23557,1
34sOdxWu9FljH84UXdRwu1,73,73.0,73,73,1,49067177,4.9067177E7,49067177,49067177,1
7DswEZZthZ6piQpL25qGAM,63,63.0,63,63,1,1263572,1263572.0,1263572,1263572,1
2q6qX08PGZHRHyJwcWjTHb,45,45.0,45,45,1,55213,55213.0,55213,55213,1
373gDROnujxNTFa1FojYIl,69,69.0,69,69,1,31785695,3.1785695E7,31785695,31785695,1
03W2WiY9OSnUI4F9dy9L60,72,72.0,72,72,1,57270,57270.0,57270,57270,1
1R1ihosU2CSEaSw8e5ZF6E,62,62.0,62,62,1,6114655,6114655.0,6114655,6114655,1
4yyX2Iu4xJjW9xMvBZKSBi,54,54.0,54,54,1,27288825,2.7288825E7,27288825,27288825,1
5dPz35akJjPqb17yeqNwqH,71,71.0,71,71,1,85022258,8.5022258E7,85022258,85022258,1
52hwNmVAvpdcEfF1VY6SB2,25,25.0,25,25,1,103077,103077.0,103077,103077,1
4U34WsyOvppOMnRfq7DuOy,55,55.0,55,55,1,26564677,2.6564677E7,26564677,26564677,1
6DrLROM5MG9bxWHeEG5elq,64,64.0,64,64,1,145489371,1.45489371E8,145489371,145489371,1
0mO6oS60RST2sWmN2FKknP,73,73.0,73,73,1,9517000,9517000.0,9517000,9517000,1
1SGXy6nRTOJmY22vC6JwHE,35,35.0,35,35,1,5642365,5642365.0,5642365,5642365,1
6TqXcAFInzjp0bODyvrWEq,71,71.0,71,71,1,16946293,1.6946293E7,16946293,16946293,1
6bTn1ovliI0OkjUNkiMBJq,0,0.0,0,0,1,11034315,1.1034315E7,11034315,11034315,1
4jYkrLk6UvOfuwKRQKImCf,46,46.0,46,46,1,55249,55249.0,55249,55249,1
33KJ2xFYONOlIYDBg6wPx8,62,62.0,62,62,1,1683603,1683603.0,1683603,1683603,1
6cPyTS0Kk2sc4xQwC93kOg,48,48.0,48,48,1,21359561,2.1359561E7,21359561,21359561,1
3gG6YfBhtPNmc8A1sKjyW3,36,36.0,36,36,1,4694955,4694955.0,4694955,4694955,1
3m8FHmWMmzGKJwkMVSBgXW,0,0.0,0,0,1,92288,92288.0,92288,92288,1
6NdG17SJBXKJeYS67f7E74,59,59.0,59,59,1,66734917,6.6734917E7,66734917,66734917,1
5yZvaUVyuXfSVUaMumFi6l,66,66.0,66,66,1,415464,415464.0,415464,415464,1
6jizk5lOUnfpaZXYMdfeC6,66,66.0,66,66,1,12460242,1.2460242E7,12460242,12460242,1
1joMCEucUQsYhB75xu3OTZ,21,21.0,21,21,1,158060,158060.0,158060,158060,1
1X1DWw2pcNZ8zSub3uhlNz,67,67.0,67,67,1,8811891,8811891.0,8811891,8811891,1
0fBSs3fRoh1yJcne77fdu9,78,78.0,78,78,1,51773650,5.177365E7,51773650,51773650,1
3tyPOhuVnt5zd5kGfxbCyL,78,78.0,78,78,1,69030894,6.9030894E7,69030894,69030894,1
4Hhrm5HcSSTtkQzayif0dG,16,16.0,16,16,1,98,98.0,98,98,1
4AXe1J9SZVqb72oQVaDWf3,42,42.0,42,42,1,51798111,5.1798111E7,51798111,51798111,1
5FTCKvxzqy72ceS4Ujux4N,67,67.0,67,67,1,69050055,6.9050055E7,69050055,69050055,1
4urxRqBRiaH0i20OKBsgxc,70,70.0,70,70,1,7302348,7302348.0,7302348,7302348,1
0KpfYajJVVGgQ32Dby7e9i,2,2.0,2,2,1,4515842,4515842.0,4515842,4515842,1
45bjjmpoXgTaAJTf5qTKC3,43,43.0,43,43,1,34057,34057.0,34057,34057,1
41fmAAv4CwSk3ly1f7Qjrc,45,45.0,45,45,1,4777574,4777574.0,4777574,4777574,1
5s7m2xNZWgz5FqVSIvJcGA,69,69.0,69,69,1,1257253,1257253.0,1257253,1257253,1
3ZAFRtKXv5AZFLcs4Nox7x,40,40.0,40,40,1,7735,7735.0,7735,7735,1
1ghlpxVfPbFH2jenrv9vVw,62,62.0,62,62,1,1605379,1605379.0,1605379,1605379,1
46w5m5fL1K2DVWlsN23nAp,36,36.0,36,36,1,23384088,2.3384088E7,23384088,23384088,1
6FBPOJLxUZEair6x4kLDhf,63,63.0,63,63,1,22721546,2.2721546E7,22721546,22721546,1
2OSfEYKhlSsLx6vn4O75RK,58,58.0,58,58,1,1876463,1876463.0,1876463,1876463,1
4WbE5qrmw9H4RVpjCns7oR,52,52.0,52,52,1,7433128,7433128.0,7433128,7433128,1
4Kd9tBUgpXv26OfR6ugBv1,59,59.0,59,59,1,47716988,4.7716988E7,47716988,47716988,1
5sMEEjviCkH6Rp5X2ZvIIc,75,75.0,75,75,1,6322030,6322030.0,6322030,6322030,1
3gnaVGnGQQx3tu48KObANR,0,0.0,0,0,1,16330,16330.0,16330,16330,1
5JFZ9Dn9Br9d0C3BEaO75L,47,47.0,47,47,1,4948,4948.0,4948,4948,1
3Ea8cCWHFBWy8XaDRO7fK7,45,45.0,45,45,1,32943,32943.0,32943,32943,1
3buwFfY33H32wfZ6X9poV3,59,59.0,59,59,1,85034636,8.5034636E7,85034636,85034636,1
5uICWmZTLkpEVbK22PBP6e,62,62.0,62,62,1,145396321,1.45396321E8,145396321,145396321,1
6bsNvJgf6TCrBenHz1Odzs,0,0.0,0,0,1,554960,554960.0,554960,554960,1
7lAK3oHbfEnvUQWosrMMpR,77,77.0,77,77,1,41119579,4.1119579E7,41119579,41119579,1
7COfe3P7KgfwDwIRB8LIDw,76,76.0,76,76,1,39108338,3.9108338E7,39108338,39108338,1
45Ln3F9PRPYTXBcMFkZMzS,63,63.0,63,63,1,15021860,1.502186E7,15021860,15021860,1
3mRLHiSHYtC8Hk7bzZdUs1,75,75.0,75,75,1,963894,963894.0,963894,963894,1
6TIU9Ehmi6dMzZK73Ym4yj,57,57.0,57,57,1,122789460,1.2278946E8,122789460,122789460,1
1DYRRZ5rSlc1PopnB7azLZ,57,57.0,57,57,1,51821190,5.182119E7,51821190,51821190,1
4A2LfnduSTsE8u0ecYROxE,54,54.0,54,54,1,145443567,1.45443567E8,145443567,145443567,1
72cGBEqu7RitIOoACXYjfR,78,78.0,78,78,1,12544566,1.2544566E7,12544566,12544566,1
7xSAKieVU47dvIoaaeCndX,29,29.0,29,29,1,39788275,3.9788275E7,39788275,39788275,1
5vwXQUwkpmnkJrfv69L6Mp,68,68.0,68,68,1,316990,316990.0,316990,316990,1
4qE7UrrvdQxQsoLBRWswbb,40,40.0,40,40,1,16826,16826.0,16826,16826,1
0x1LGmVaDiAVPx3F9RWYgq,24,24.0,24,24,1,320700,320700.0,320700,320700,1
5jzKL4BDMClWqRguW5qZvh,74,74.0,74,74,1,38393243,3.8393243E7,38393243,38393243,1
2QTDuJIGKUjR7E2Q6KupIh,67,67.0,67,67,1,301146,301146.0,301146,301146,1
2aisU44JcXkfSRJ7dLa02c,51,51.0,51,51,1,10214903,1.0214903E7,10214903,10214903,1
4Vn7TykT27PIygBiZjTR2s,52,52.0,52,52,1,12152190,1.215219E7,12152190,12152190,1
4WY3HyGXsWqjFRCVD6gnTe,68,68.0,68,68,1,41172203,4.1172203E7,41172203,41172203,1
0LnkNEgEXv83bVVvgnB9Et,54,54.0,54,54,1,23391272,2.3391272E7,23391272,23391272,1
288e3FhmVuCqPmNEfAH0h6,58,58.0,58,58,1,104539036,1.04539036E8,104539036,104539036,1
0NNgY2gc1TUwBQoVp98Fxw,0,0.0,0,0,1,2456720,2456720.0,2456720,2456720,1
05vL56xSoxthM0r7IfcQjo,65,65.0,65,65,1,3856287,3856287.0,3856287,3856287,1
6OiXHMVgq95x3GDIe7MMA0,43,43.0,43,43,1,40485,40485.0,40485,40485,1
0trJ6hrLHHHaXZYMe1JLnb,57,57.0,57,57,1,7429055,7429055.0,7429055,7429055,1
0qZGM10IvZc3W0oPYaoehG,52,52.0,52,52,1,1950,1950.0,1950,1950,1
0pyRdHecOfxavci3jGc84M,36,36.0,36,36,1,30239,30239.0,30239,30239,1
1KMkatBuls9xhZZVX0gays,64,64.0,64,64,1,192887,192887.0,192887,192887,1
1a9dUxIQ2ehPH3992H9uPe,58,58.0,58,58,1,10890822,1.0890822E7,10890822,10890822,1
6WPV2ggKLiJbRhTfO83BrF,22,22.0,22,22,1,6940,6940.0,6940,6940,1
3HMY0r2BAdpasXMY8rseR0,75,75.0,75,75,1,9111905,9111905.0,9111905,9111905,1
0WYhgrgXCa7LmgOq4dbNeO,41,41.0,41,41,1,728021,728021.0,728021,728021,1
0rUmKjw54o4qy2wqJbjZNq,48,48.0,48,48,1,106672,106672.0,106672,106672,1
6wOmmoM5nyS6mOyzo9wDjC,51,51.0,51,51,1,47720209,4.7720209E7,47720209,47720209,1
6IadkySzhPNWU0ZrXhVimN,42,42.0,42,42,1,4952,4952.0,4952,4952,1
6VTnxajMD15WSIkbrtpw7e,0,0.0,0,0,1,430274,430274.0,430274,430274,1
5OFf5pzpIcdstWwAhv5YXE,0,0.0,0,0,1,15684530,1.568453E7,15684530,15684530,1
6YnoM7vjNoilLxWRslJ1d4,31,31.0,31,31,1,39292,39292.0,39292,39292,1
0qUcpOOna3kkrwfqky85e1,63,63.0,63,63,1,68226,68226.0,68226,68226,1
3XF5xLJHOQQRbWya6hBp7d,75,75.0,75,75,1,118692183,1.18692183E8,118692183,118692183,1
535Eu9XbyGqLfUK3RPP7z2,55,55.0,55,55,1,19984,19984.0,19984,19984,1
40HBFpLPcNekSMF0izOffw,27,27.0,27,27,1,35136,35136.0,35136,35136,1
22ykS8KWpd2r4zcRZ0XMK5,62,62.0,62,62,1,11683338,1.1683338E7,11683338,11683338,1
0ygr1n1Xk1UvWrzJXjVVng,0,0.0,0,0,1,325311,325311.0,325311,325311,1
06BD7TeUR6mYbF6cWyzvZt,44,44.0,44,44,1,2041565,2041565.0,2041565,2041565,1
0ESJlaM8CE1jRWaNtwSNj8,66,66.0,66,66,1,41107596,4.1107596E7,41107596,41107596,1
6fwdbPMwP1zVStm8FybmkO,68,68.0,68,68,1,23806936,2.3806936E7,23806936,23806936,1
7sBwAWyXfiIgrYQ8BaJESH,63,63.0,63,63,1,103039388,1.03039388E8,103039388,103039388,1
5TvFfDlVoUWZvfqrhTJzD7,59,59.0,59,59,1,122802777,1.22802777E8,122802777,122802777,1
2d4XbSU0hLH8Fn5v3OLCD7,34,34.0,34,34,1,104517308,1.04517308E8,104517308,104517308,1
4MxGfhE3DKxBhdSWTYvc4h,41,41.0,41,41,1,38400585,3.8400585E7,38400585,38400585,1
4qTAwKJQ68gmnrnfPD3vlO,44,44.0,44,44,1,145396321,1.45396321E8,145396321,145396321,1
5G2c6FsfTzgYUzageCmfXY,75,75.0,75,75,1,40275440,4.027544E7,40275440,40275440,1
1ne7JVHEPnoncXzQunQVKW,59,59.0,59,59,1,104517308,1.04517308E8,104517308,104517308,1
1CdqVF1ywD0ZO1zXtB9yWa,68,68.0,68,68,1,2366543,2366543.0,2366543,2366543,1
6Qh10T7u43YciJsJa99R3v,61,61.0,61,61,1,42237551,4.2237551E7,42237551,42237551,1
2WgyOP8Z1D6GQYumCwH4Dk,70,70.0,70,70,1,42256604,4.2256604E7,42256604,42256604,1
4gHV9taAl8aYoT78QJirpb,34,34.0,34,34,1,219086,219086.0,219086,219086,1
2QyGSbGdT9suKuDKwnjwH9,50,50.0,50,50,1,38253,38253.0,38253,38253,1
5BvuyYHjA98IxU0nQUGzZr,0,0.0,0,0,1,4138541,4138541.0,4138541,4138541,1
6xtQ23d8GEXgcxyUKPtwc5,71,71.0,71,71,1,31785695,3.1785695E7,31785695,31785695,1
4jsEzsAPVje1NgXYq3e7SV,50,50.0,50,50,1,1800497,1800497.0,1800497,1800497,1
6gyxAPdkCJI9lj3J1IhW5z,57,57.0,57,57,1,5111573,5111573.0,5111573,5111573,1
1Sgj10byiGzPpI2IrXSFEn,66,66.0,66,66,1,3707332,3707332.0,3707332,3707332,1
5Y3CxFy0epIXO64zW6Q83h,2,2.0,2,2,1,1605379,1605379.0,1605379,1605379,1
3MFa9idQuY4iJLWsZl3tIQ,70,70.0,70,70,1,123997,123997.0,123997,123997,1
6vSYWnhUdMW6P0f3wdbvUt,31,31.0,31,31,1,42579,42579.0,42579,42579,1
31lp34zEvY603Xjkz2hrOo,13,13.0,13,13,1,2896,2896.0,2896,2896,1
